date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:26	8024/8024	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/via_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/via_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:26	12042/12042	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/bitkeep.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/bitkeep.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:27	6859/6859	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/unstoppable_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/unstoppable_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:27	6941/6941	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/halodefi_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/halodefi_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:28	7738/7738	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/dok_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/dok_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:28	9324/9324	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/celo_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/celo_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:28	8389/8389	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/coinus.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/coinus.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:28	10609/10609	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/valora.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/valora.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:29	9631/9631	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/trustee_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/trustee_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:29	8032/8032	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/guarda_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/guarda_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:29	13316/13316	---M-Z	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/maiarwallet.png	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/maiarwallet.png	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:30	10969/10969	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/jade_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/jade_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:30	12210/12210	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/plasmapay.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/plasmapay.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:30	9058/9058	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/o3_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/o3_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:31	9614/9614	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/hashkey_me.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/hashkey_me.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:31	9909/9909	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/rwallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/rwallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:31	6667/6667	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/flare_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/flare_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:32	9463/9463	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/kyberswap.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/kyberswap.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:32	6772/6772	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/atoken_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/atoken_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:32	4793/4793	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/tongue_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/tongue_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:32	8981/8981	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/xinfin.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/xinfin.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:33	7091/7091	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/talken_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/talken_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:33	9425/9425	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/keyring_pro.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/keyring_pro.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:33	13710/13710	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/midas_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/midas_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:33	13243/13243	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/at_wallet.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/at_wallet.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:34	7423/7423	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/logo/imtoken.jpg	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/logo/imtoken.jpg	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:34	74693/74693	---M-Z	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/icon/shield.png	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/icon/shield.png	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:34	72238/72238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/index-2.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/index-2.html	(from https://blocksdapps.firebaseapp.com/wallets.html)
19:17:35	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/nfts.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/nfts.html	(from https://blocksdapps.firebaseapp.com/assets/css/ntfs.css)
19:17:35	13220/13220	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/nfts.ttf	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/nfts.ttf	(from https://blocksdapps.firebaseapp.com/assets/css/ntfs.css)
19:17:35	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/nfts-2.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/nfts-2.html	(from https://blocksdapps.firebaseapp.com/assets/css/ntfs.css)
19:17:36	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/nfts-3.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/nfts-3.html	(from https://blocksdapps.firebaseapp.com/assets/css/ntfs.css)
19:17:36	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/icon/preload.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/icon/preload.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:36	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:36	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title_inner.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title_inner.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title_dark.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/img_bg_page_title_dark.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/item-background/bg-authors.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/item-background/bg-authors.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/item-background/bg-authors2.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/item-background/bg-authors2.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:38	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/bg-h7.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/images/backgroup-secsion/bg-h7.html	(from https://blocksdapps.firebaseapp.com/assets/css/shortcodes.css)
19:17:38	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-400.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-400.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:38	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-400d41dd41dd41d.html?	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-400d41dd41dd41dd41d.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:39	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-401.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-401.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:39	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-402.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-402.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:39	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-403.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-403.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:40	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-brands-404.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-brands-404.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:40	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-900.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-900.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:40	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-900d41dd41dd41d.html?	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-900d41dd41dd41dd41d.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:40	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-901.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-901.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:40	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-902.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-902.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:41	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-903.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-903.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:41	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-duotone-904.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-duotone-904.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:41	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-light-300d41dd41dd41d.html?	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-light-300d41dd41dd41dd41d.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:42	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-light-300.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-light-300.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:42	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-light-301.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-light-301.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:42	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-light-302.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-light-302.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:42	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-light-303.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-light-303.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:42	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-400.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-400.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:43	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-400d41dd41dd41d.html?	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-400d41dd41dd41dd41d.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:43	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-401.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-401.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:43	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-402.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-402.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:44	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-403.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-403.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:44	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-regular-404.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-regular-404.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:44	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-900.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-900.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:45	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-900d41dd41dd41d.html?	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-900d41dd41dd41dd41d.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:45	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-901.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-901.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:46	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-902.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-902.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:46	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-903.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-903.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
19:17:46	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2023:37:41%20GMT	https://blocksdapps.firebaseapp.com/assets/font/fa-solid-904.html	C:/My%20Web%20Sites/mywebclone/blocksdapps.firebaseapp.com/assets/font/fa-solid-904.html	(from https://blocksdapps.firebaseapp.com/assets/css/font-awesome.css)
